student_id,name,age,gender,study_hours,attendance_percentage,previous_score,assignment_score,midterm_score,absences,sleep_hours,internet_access,parental_education,family_income,extracurricular,study_environment,final_score,performance
STU00667,David Harris,16,Female,1.8,69.6,91.6,39.9,83.4,4,4.7,No,Graduate,Low,No,Excellent,59.6,Pass
STU00668,Tammy Boone,22,Male,6.3,67.1,70.8,43.4,40.2,5,9.6,Yes,Diploma,Low,No,Poor,57.63,Pass
STU00669,Nathaniel Lee,19,Female,7.4,94.4,70.7,86.6,34.8,7,6.0,Yes,Diploma,Low,Yes,Excellent,72.53,Pass
STU00670,Michael Morrison,22,Female,3.2,57.4,68.8,87.0,56.7,27,4.8,No,Diploma,Middle,No,Poor,47.61,Fail
STU00671,Chelsea Gill,21,Female,2.0,61.9,49.5,75.0,72.1,12,8.2,Yes,High School,Middle,No,Poor,61.18,Pass
STU00672,Kristin Mendoza,18,Female,2.0,73.5,82.1,42.6,37.7,23,9.3,Yes,Postgraduate,High,Yes,Average,46.62,Fail
STU00673,Felicia Krueger,19,Female,3.1,84.2,31.6,78.3,52.1,12,4.3,No,Graduate,Middle,Yes,Excellent,46.13,Fail
STU00674,Timothy Hayden,19,Male,3.4,54.0,39.6,50.9,36.3,22,9.5,Yes,Postgraduate,High,No,Poor,45.33,Fail
STU00675,Zachary Mendoza,16,Male,0.5,74.2,38.0,51.5,94.8,24,5.0,Yes,Postgraduate,Middle,No,Excellent,54.6,Pass
STU00676,Larry Harris,15,Male,7.1,77.7,64.7,43.7,41.6,14,9.5,Yes,Postgraduate,Low,No,Good,67.13,Pass
STU00677,Kristen Rowe,17,Male,3.0,68.6,79.4,53.7,96.6,2,8.4,Yes,Postgraduate,High,No,Poor,72.21,Pass
STU00678,Joseph Howard,21,Male,0.9,62.9,60.2,45.9,82.1,12,9.5,No,High School,Low,No,Average,55.47,Pass
STU00679,Jose Crawford,17,Male,3.7,67.1,92.5,61.1,64.2,5,6.1,Yes,Postgraduate,Middle,No,Excellent,62.71,Pass
STU00680,William Harrison,19,Male,6.2,90.6,52.2,60.4,89.4,3,6.2,Yes,Diploma,Low,No,Poor,76.03,Pass
STU00681,Suzanne Wood,22,Female,6.5,97.0,70.5,81.9,86.4,27,9.1,No,High School,High,No,Average,75.12,Pass
STU00682,Justin Walker,18,Female,3.5,83.7,59.3,82.4,55.0,14,7.8,No,Postgraduate,Low,Yes,Average,60.16,Pass
STU00683,Dean Donovan,19,Male,1.9,87.5,65.5,44.3,50.4,1,8.5,Yes,Diploma,Low,No,Poor,46.79,Fail
STU00684,Jennifer Hernandez,17,Male,7.8,85.8,92.2,59.9,63.3,21,9.4,No,Graduate,Low,Yes,Poor,72.57,Pass
STU00685,James Whitaker,21,Male,4.4,85.4,46.4,61.3,38.6,5,5.2,No,Diploma,Middle,No,Poor,58.04,Pass
STU00686,Mr. Michael Scott PhD,16,Female,4.6,57.7,77.3,72.0,81.2,10,8.6,No,Postgraduate,Low,No,Poor,68.47,Pass
STU00687,Maria Henry,19,Female,7.8,78.7,52.2,75.4,34.8,4,9.4,Yes,Graduate,Middle,No,Average,60.76,Pass
STU00688,Robert Jackson,18,Male,6.6,79.9,55.6,63.1,89.8,3,6.0,Yes,Postgraduate,High,No,Excellent,67.45,Pass
STU00689,Katherine Stark,20,Female,7.0,54.4,80.5,89.3,42.7,16,6.6,No,Diploma,High,No,Excellent,64.43,Pass
STU00690,Maria Brown,22,Male,4.5,81.8,42.8,44.8,32.9,28,5.9,Yes,Graduate,Low,Yes,Poor,42.14,Fail
STU00691,Ryan Landry,15,Female,4.7,92.9,73.4,60.5,96.7,20,8.3,Yes,Diploma,High,No,Excellent,74.05,Pass
STU00692,Pamela Gutierrez,15,Female,2.4,52.6,77.2,38.5,51.2,11,7.2,Yes,High School,High,Yes,Good,51.52,Pass
STU00693,Crystal Mann,19,Male,4.7,80.0,40.8,56.6,73.2,9,9.8,No,Graduate,Low,Yes,Good,63.5,Pass
STU00694,Jonathan Brooks,20,Female,6.2,79.6,42.5,76.7,73.6,23,7.6,Yes,Diploma,Low,No,Good,66.28,Pass
STU00695,Mary Jensen,22,Female,4.2,76.4,51.7,66.4,43.8,25,8.8,Yes,Diploma,Middle,Yes,Excellent,63.34,Pass
STU00696,Mr. Aaron Arnold,20,Female,3.8,63.8,66.3,54.3,95.3,25,9.5,No,High School,High,No,Good,60.18,Pass
STU00697,Joseph Hill,15,Male,4.3,66.4,77.9,32.6,63.2,18,6.0,No,Graduate,Low,Yes,Good,63.13,Pass
STU00698,Alicia Li,15,Female,4.1,54.3,93.2,66.3,73.0,12,5.4,Yes,Postgraduate,Low,Yes,Good,64.03,Pass
STU00699,Renee Browning,20,Male,4.1,71.5,34.9,37.4,88.6,8,5.4,No,High School,Middle,Yes,Good,57.0,Pass
STU00700,Brent Hernandez,22,Female,6.3,53.1,67.5,38.3,32.6,6,4.3,No,Diploma,Low,No,Poor,40.97,Fail
STU00701,Joseph Ochoa,18,Male,6.8,55.9,32.9,60.7,89.1,14,5.6,Yes,Postgraduate,High,Yes,Average,59.06,Pass
STU00702,James Watson,20,Female,3.9,78.9,67.1,53.3,52.1,23,4.6,No,Graduate,Low,Yes,Average,53.74,Pass
STU00703,Karl Branch,18,Male,3.3,55.0,79.8,97.6,97.9,14,9.2,No,High School,Low,No,Poor,79.47,Pass
STU00704,Michael Abbott,16,Female,2.6,81.5,59.6,63.7,83.0,14,5.7,Yes,High School,High,No,Poor,65.88,Pass
STU00705,Shannon Malone,19,Male,2.9,96.2,33.7,64.0,93.9,10,7.7,Yes,Diploma,Middle,No,Good,57.58,Pass
STU00706,James Tran,22,Male,3.1,92.6,66.3,66.0,37.0,8,4.1,Yes,Diploma,Middle,Yes,Poor,56.18,Pass
STU00707,Adam Jackson,16,Male,7.7,68.8,69.2,35.6,77.8,17,9.6,No,Graduate,Middle,Yes,Good,61.37,Pass
STU00708,Mr. Richard Knight PhD,18,Male,4.9,88.3,56.4,91.6,75.4,2,9.4,No,Graduate,High,No,Poor,73.43,Pass
STU00709,Joseph Williams,17,Male,5.2,56.6,50.1,44.1,93.6,15,8.6,Yes,High School,Middle,Yes,Poor,55.45,Pass
STU00710,Sean Clay,21,Female,1.9,87.8,60.8,45.8,73.2,5,4.2,No,Graduate,Middle,No,Average,62.28,Pass
STU00711,Anthony Jones,16,Female,2.9,73.4,39.6,98.9,44.6,18,4.8,Yes,High School,High,No,Poor,55.81,Pass
STU00712,Stephanie Elliott,22,Female,3.7,78.3,31.4,32.4,61.2,21,8.9,No,Postgraduate,Low,Yes,Average,46.33,Fail
STU00713,Timothy Edwards,19,Female,7.1,54.3,65.0,93.9,57.2,12,9.0,Yes,Graduate,Middle,No,Excellent,60.11,Pass
STU00714,Laurie Goodwin,15,Male,7.5,63.8,51.6,79.1,83.6,15,9.6,Yes,Graduate,Middle,No,Average,77.73,Pass
STU00715,Jennifer Jones,19,Female,2.0,89.9,78.0,34.5,57.1,19,5.7,Yes,High School,Middle,Yes,Good,60.59,Pass
STU00716,David Davenport,16,Female,7.8,68.9,82.1,60.4,90.9,17,5.1,No,Postgraduate,High,No,Average,77.79,Pass
STU00717,Steven Rivera,18,Male,7.6,60.9,51.2,82.9,57.6,15,7.6,No,High School,Middle,Yes,Excellent,71.39,Pass
STU00718,Brenda Hinton,21,Female,2.2,52.9,49.5,63.2,41.8,17,6.1,Yes,Diploma,High,Yes,Excellent,41.55,Fail
STU00719,Kathryn Mccann,16,Female,3.5,52.9,67.9,91.9,40.6,10,7.6,Yes,Postgraduate,Low,No,Excellent,49.66,Fail
STU00720,Jeffrey Roberson,16,Male,5.8,70.5,62.8,30.5,78.4,21,8.0,No,Graduate,Middle,Yes,Poor,69.46,Pass
STU00721,Randy Friedman,18,Male,0.8,68.4,93.6,59.5,65.1,28,9.5,Yes,Diploma,High,Yes,Excellent,59.46,Pass
STU00722,Raymond Johnson,19,Female,6.5,93.2,59.7,63.3,57.0,19,9.8,No,Diploma,Low,No,Good,74.72,Pass
STU00723,Willie Henry,19,Female,5.7,54.2,86.1,63.6,34.8,22,7.3,No,High School,High,Yes,Excellent,59.08,Pass
STU00724,Todd Reynolds,17,Female,2.0,91.3,66.2,33.8,98.0,1,7.1,No,High School,Low,No,Poor,63.87,Pass
STU00725,Mary Miller,19,Male,2.7,73.5,85.8,51.3,43.5,7,4.8,No,Postgraduate,High,No,Excellent,57.83,Pass
STU00726,Rebecca Marquez,21,Female,4.0,61.4,40.8,53.3,95.8,13,6.1,Yes,Diploma,Middle,Yes,Average,56.04,Pass
STU00727,Christian Dawson,21,Female,7.9,74.3,41.6,92.4,62.2,26,8.3,No,Diploma,Middle,Yes,Average,68.26,Pass
STU00728,Nancy Stewart,15,Male,2.6,59.2,32.6,31.5,84.2,20,4.8,Yes,Diploma,High,No,Excellent,45.23,Fail
STU00729,Aaron Parker,17,Male,4.0,80.3,57.8,31.9,84.8,4,4.1,No,Postgraduate,High,No,Average,61.84,Pass
STU00730,Derrick Anderson,22,Female,3.7,76.8,61.0,57.2,92.1,17,9.4,No,Postgraduate,Middle,Yes,Average,67.37,Pass
STU00731,Jerry Peters,21,Male,3.0,80.8,90.2,97.3,65.6,18,6.7,No,Diploma,High,No,Excellent,69.08,Pass
STU00732,Alexander Gomez,20,Male,2.6,64.0,56.3,99.9,33.8,1,7.5,No,Graduate,Low,No,Poor,47.75,Fail
STU00733,Kyle Nguyen,17,Female,1.1,57.7,58.6,65.7,48.1,14,5.9,Yes,High School,Low,No,Poor,44.54,Fail
STU00734,Edgar Hughes,19,Male,7.7,97.2,51.8,70.0,93.7,28,4.0,No,High School,Middle,No,Excellent,72.08,Pass
STU00735,Steven Stein,20,Female,6.6,97.4,35.9,41.3,97.3,11,7.2,No,Graduate,Low,Yes,Good,79.54,Pass
STU00736,Laura Jackson,19,Male,6.0,99.8,48.7,67.7,67.3,20,6.4,No,Diploma,High,Yes,Good,64.29,Pass
STU00737,Charles Turner,15,Female,1.8,98.9,85.5,64.9,72.2,15,5.4,Yes,Diploma,High,Yes,Good,74.31,Pass
STU00738,Arthur Hamilton MD,19,Male,4.4,99.5,69.7,56.0,84.1,19,5.0,No,Graduate,Middle,Yes,Poor,70.73,Pass
STU00739,Mr. David Wright,17,Male,3.4,67.3,58.1,84.7,63.9,21,8.8,No,Graduate,Low,No,Average,50.32,Pass
STU00740,Linda Gonzalez,22,Male,6.6,61.9,44.6,65.3,48.3,25,4.1,Yes,Graduate,Low,Yes,Average,57.33,Pass
STU00741,Eric Rush,22,Female,5.4,75.6,59.0,97.7,70.0,24,9.2,No,Diploma,High,No,Average,69.5,Pass
STU00742,Manuel Brock,18,Female,7.0,79.2,76.7,56.0,36.5,1,6.7,No,High School,Low,Yes,Excellent,55.79,Pass
STU00743,George Ochoa,21,Female,3.5,93.4,45.9,97.7,97.1,9,5.5,No,Diploma,Middle,No,Excellent,76.71,Pass
STU00744,Valerie Taylor,19,Male,7.7,72.2,50.9,66.8,78.1,16,5.6,No,High School,Middle,No,Excellent,65.8,Pass
STU00745,Travis Harris,20,Male,6.0,52.6,33.2,57.0,54.7,3,5.9,No,Postgraduate,High,No,Good,41.52,Fail
STU00746,Vincent Novak,19,Female,1.9,65.5,93.4,58.8,61.1,25,7.5,Yes,Graduate,High,No,Excellent,55.51,Pass
STU00747,Michael Henry,18,Male,7.9,62.1,74.3,80.1,72.5,16,4.5,No,Diploma,Middle,Yes,Poor,66.88,Pass
STU00748,Dana Bennett,16,Male,5.0,87.0,43.7,88.9,32.1,13,9.1,Yes,High School,High,No,Good,58.87,Pass
STU00749,Jenna Wilson,18,Female,4.0,60.9,38.7,96.7,35.1,8,5.2,Yes,High School,Low,Yes,Poor,56.6,Pass
STU00750,Leslie Gardner,18,Male,4.6,56.3,48.8,46.7,44.9,22,6.5,Yes,High School,High,Yes,Excellent,38.85,Fail
STU00751,Krista Benton,17,Male,5.8,60.9,53.8,57.4,98.4,22,9.7,Yes,Graduate,Middle,No,Poor,63.83,Pass
STU00752,Michael Gonzales,22,Female,1.0,65.8,47.3,65.4,84.4,24,9.1,No,Graduate,Middle,Yes,Poor,58.85,Pass
STU00753,Michael Fuentes,19,Male,6.8,68.0,74.7,51.9,34.3,12,8.2,No,Graduate,Low,No,Good,56.72,Pass
STU00754,Jennifer Porter,17,Female,3.0,84.7,79.8,51.3,86.8,2,5.8,No,Diploma,High,No,Average,66.09,Pass
STU00755,Dana Hopkins,22,Male,3.8,86.4,75.0,99.1,45.8,4,8.0,No,Diploma,High,Yes,Excellent,69.34,Pass
STU00756,Rachel Jones,19,Male,1.7,87.6,66.9,49.2,63.2,1,6.0,Yes,High School,High,No,Excellent,57.82,Pass
STU00757,Karen Morales DDS,15,Female,4.8,94.5,67.0,74.2,66.3,4,4.3,Yes,High School,High,No,Good,67.17,Pass
STU00758,Melissa Stephens,17,Female,2.8,59.1,62.8,52.6,48.1,28,6.8,No,High School,High,No,Excellent,39.09,Fail
STU00759,Heather Woodard,21,Female,1.5,96.4,86.4,79.5,37.4,27,8.7,Yes,Diploma,Low,No,Excellent,60.93,Pass
STU00760,Margaret Miller,16,Female,1.4,82.2,84.2,70.4,75.2,10,6.8,No,Postgraduate,Low,Yes,Good,66.86,Pass
STU00761,Mary Kelly,20,Male,4.5,51.7,71.5,35.7,60.5,26,5.8,No,Graduate,High,Yes,Average,44.82,Fail
STU00762,Amanda Terrell,15,Female,5.7,89.8,40.6,37.3,40.2,21,9.3,Yes,Graduate,High,No,Poor,53.61,Pass
STU00763,Jennifer Goodwin,20,Female,4.5,73.4,36.9,75.5,90.8,2,9.0,No,Diploma,Low,Yes,Average,63.64,Pass
STU00764,Jessica Smith,15,Male,1.3,52.5,46.7,39.5,48.2,15,6.3,No,High School,High,No,Excellent,40.56,Fail
STU00765,Jorge Stone,22,Male,7.6,80.5,84.3,79.7,37.9,1,8.4,No,High School,Middle,Yes,Excellent,72.72,Pass
STU00766,Laura Griffin,16,Male,3.1,99.9,47.1,49.5,95.1,25,4.1,No,Diploma,High,Yes,Poor,56.82,Pass
STU00767,Raymond Chapman,15,Male,5.7,86.3,84.4,98.2,98.3,15,4.4,Yes,Postgraduate,High,Yes,Average,83.05,Pass
STU00768,Haley Johnson,17,Male,5.4,56.4,72.3,98.8,93.8,5,6.6,Yes,Graduate,Low,No,Average,78.68,Pass
STU00769,Jason Nixon,16,Male,0.8,68.1,83.7,79.1,62.2,3,4.3,No,Diploma,Low,Yes,Excellent,51.65,Pass
STU00770,Todd Thomas,20,Female,7.5,82.1,50.3,66.8,34.6,10,9.8,Yes,Diploma,Middle,Yes,Poor,48.11,Fail
STU00771,Jesse Clark,17,Female,3.2,73.9,53.1,77.8,76.4,2,8.3,Yes,Graduate,Low,No,Average,58.96,Pass
STU00772,Mr. Jeffrey Horton,20,Male,1.4,82.8,32.6,71.8,90.9,14,9.3,Yes,High School,Low,Yes,Excellent,55.16,Pass
STU00773,Eric Patrick,17,Male,3.9,73.0,35.0,77.0,87.5,28,5.5,No,High School,Low,Yes,Average,66.4,Pass
STU00774,Samuel Wong,16,Female,7.1,62.2,65.8,43.5,37.1,13,9.5,No,Diploma,Low,Yes,Good,53.51,Pass
STU00775,Carly Riggs,22,Female,6.7,88.0,33.2,89.1,60.7,7,6.1,Yes,High School,High,Yes,Excellent,61.64,Pass
STU00776,Christopher Moore,16,Female,6.2,79.1,42.1,43.2,42.9,11,4.3,No,High School,High,Yes,Average,52.51,Pass
STU00777,Tina Hall,16,Male,4.9,92.0,31.1,33.4,70.1,19,8.9,No,Diploma,Middle,Yes,Good,51.55,Pass
STU00778,Cody Davidson,15,Male,5.0,63.7,31.7,81.5,73.8,3,7.5,Yes,Postgraduate,Middle,Yes,Average,54.33,Pass
STU00779,Allen Mendez,15,Male,6.1,83.8,43.4,54.7,38.8,20,4.8,No,Graduate,Low,No,Good,57.26,Pass
STU00780,Kevin Price,20,Female,7.7,81.4,42.0,37.4,86.9,1,7.5,Yes,High School,High,Yes,Average,70.09,Pass
STU00781,Christine Goodwin,15,Female,5.1,89.1,75.7,88.4,33.9,16,8.5,Yes,High School,Low,No,Good,60.82,Pass
STU00782,Amy Garcia,21,Male,5.3,65.7,92.3,32.3,70.6,23,5.0,No,Diploma,Low,No,Average,63.4,Pass
STU00783,Chelsea Nguyen,16,Male,5.8,58.8,45.3,64.6,94.0,23,5.3,No,Diploma,Middle,Yes,Poor,65.07,Pass
STU00784,Dennis Huffman,22,Female,4.3,95.6,39.5,75.2,46.3,1,4.9,No,Diploma,Low,No,Average,55.42,Pass
STU00785,Margaret Harper,21,Female,5.6,79.7,79.1,51.7,61.4,4,6.4,No,Diploma,High,No,Good,59.42,Pass
STU00786,Laurie Bailey,18,Female,4.7,62.6,89.5,48.6,92.7,4,4.6,Yes,High School,Middle,Yes,Poor,60.36,Pass
STU00787,Lisa Cervantes,22,Female,5.4,95.3,41.0,97.8,61.7,13,9.7,Yes,Graduate,Low,No,Average,63.05,Pass
STU00788,Elizabeth Mendez,17,Male,1.9,65.2,36.0,40.1,37.3,2,6.5,No,Postgraduate,Low,No,Excellent,45.68,Fail
STU00789,Cesar Wilson,19,Male,6.5,57.1,38.5,75.0,43.8,23,4.6,No,Diploma,Low,No,Excellent,49.14,Fail
STU00790,Clayton Steele,18,Male,5.4,76.9,74.0,77.8,74.0,29,5.6,Yes,Postgraduate,Low,Yes,Excellent,72.05,Pass
STU00791,Jennifer Taylor,15,Female,0.8,72.8,87.9,69.9,88.3,16,9.9,No,Postgraduate,High,Yes,Excellent,67.66,Pass
STU00792,Cody Reid,22,Male,5.6,99.0,94.1,78.1,47.1,2,8.8,Yes,Postgraduate,Low,Yes,Good,67.71,Pass
STU00793,Maria Cooke,19,Male,1.3,89.0,89.2,56.8,74.1,20,6.6,Yes,High School,Middle,No,Average,52.86,Pass
STU00794,Katherine Taylor,22,Male,6.2,96.8,91.1,42.2,91.2,14,8.4,No,Diploma,High,No,Average,73.59,Pass
STU00795,Jerry Brown,20,Female,2.4,53.4,47.4,93.9,74.3,22,8.3,Yes,High School,Middle,No,Poor,61.26,Pass
STU00796,Adam Taylor,19,Female,0.7,68.8,70.7,40.2,87.6,24,5.4,No,Diploma,High,Yes,Good,49.08,Fail
STU00797,Tracey Wagner,15,Female,5.4,70.3,68.7,37.5,31.2,28,9.5,Yes,High School,Middle,No,Excellent,53.82,Pass
STU00798,Michael Perry PhD,15,Female,8.0,60.6,47.2,76.4,97.6,11,9.5,Yes,High School,High,Yes,Average,70.86,Pass
STU00799,Bradley Johnson DDS,20,Male,4.3,89.8,38.8,98.4,97.5,17,5.0,Yes,Postgraduate,High,Yes,Average,68.8,Pass
STU00800,Donald Medina,20,Female,2.5,90.8,54.6,36.2,54.0,28,9.9,No,Postgraduate,Middle,Yes,Poor,50.62,Pass
STU00801,Jim Newton,20,Female,5.2,70.8,40.8,99.0,87.5,14,5.7,No,High School,Middle,No,Excellent,69.25,Pass
STU00802,Krista Wilson,20,Male,7.5,74.8,84.8,61.2,79.6,6,8.4,No,High School,Low,No,Average,69.5,Pass
STU00803,Reginald Morrow,19,Male,1.8,68.1,71.4,34.9,55.3,3,7.2,Yes,Graduate,Low,Yes,Excellent,50.02,Pass
STU00804,Rodney Williams,17,Male,6.6,71.6,81.8,71.7,92.1,16,6.5,Yes,Graduate,Middle,Yes,Excellent,75.19,Pass
STU00805,Kimberly Fritz,20,Female,5.0,81.5,57.1,40.1,36.5,14,4.1,Yes,Graduate,Low,Yes,Poor,48.3,Fail
STU00806,Ronald Potter,18,Female,2.1,86.8,50.8,65.4,41.4,13,9.8,No,Graduate,Middle,No,Excellent,55.12,Pass
STU00807,Zachary Cole,19,Male,6.9,93.2,56.4,83.4,40.1,28,4.1,No,Diploma,Middle,Yes,Excellent,62.1,Pass
STU00808,Robert Gonzales,20,Female,3.9,75.9,30.5,59.6,80.3,24,6.7,Yes,Diploma,Middle,No,Excellent,55.48,Pass
STU00809,Patricia Young PhD,17,Male,6.0,61.7,82.9,71.2,44.8,22,5.4,No,Diploma,Low,Yes,Average,63.89,Pass
STU00810,Heather Page,18,Male,3.6,62.9,86.4,76.8,61.4,1,6.9,No,Diploma,Middle,No,Good,64.64,Pass
STU00811,Carol Taylor,17,Male,2.0,81.3,53.3,99.7,63.6,17,6.9,Yes,Graduate,Middle,Yes,Good,64.68,Pass
STU00812,Daniel Brown,22,Male,6.5,72.6,76.7,71.0,64.5,17,5.2,No,High School,Low,No,Excellent,66.53,Pass
STU00813,Douglas Ryan,17,Female,4.0,62.3,89.5,53.5,96.7,29,7.2,No,Diploma,Low,No,Good,69.8,Pass
STU00814,Michael Roberts,22,Female,1.5,68.8,36.4,73.6,61.3,30,8.7,Yes,Postgraduate,Middle,Yes,Excellent,60.52,Pass
STU00815,Scott Duke,15,Male,2.2,58.2,56.4,94.9,79.7,21,6.5,Yes,Graduate,Low,No,Average,55.25,Pass
STU00816,Anna Estes,22,Female,7.9,83.3,48.6,71.0,37.7,2,9.8,No,High School,High,Yes,Average,63.72,Pass
STU00817,Tamara Riddle,19,Male,1.8,82.4,46.0,80.2,84.4,0,8.0,Yes,Postgraduate,High,Yes,Excellent,68.19,Pass
STU00818,Beth Cline,18,Female,1.1,66.5,46.1,99.2,57.3,10,8.4,Yes,Graduate,Middle,Yes,Excellent,55.94,Pass
STU00819,Michael Poole,20,Female,5.6,60.6,45.5,49.7,58.8,11,5.4,Yes,Graduate,Middle,No,Good,52.79,Pass
STU00820,Megan Burns,22,Male,3.0,50.4,74.2,87.8,40.3,6,5.0,No,Postgraduate,Middle,No,Average,53.2,Pass
STU00821,Debra Perry,21,Female,6.4,80.8,32.9,73.6,51.6,4,6.2,Yes,Diploma,Low,No,Excellent,63.07,Pass
STU00822,Mark Beard,20,Male,3.5,97.4,56.4,84.0,63.9,29,9.4,No,High School,Low,No,Good,67.77,Pass
STU00823,Jose Ramirez,21,Male,7.3,54.4,90.9,87.8,85.4,17,5.2,No,Diploma,Low,Yes,Excellent,75.67,Pass
STU00824,Jackie Clements,19,Female,2.7,97.6,33.2,40.5,67.6,1,7.5,No,Graduate,Middle,No,Average,57.97,Pass
STU00825,Aaron Schroeder,15,Male,5.3,50.8,92.4,33.1,40.0,4,4.1,No,Graduate,High,No,Poor,54.19,Pass
STU00826,Monica Ellis,19,Female,5.5,91.1,30.9,67.9,62.2,5,7.0,No,Diploma,Low,Yes,Good,62.46,Pass
STU00827,Heather Brown,22,Male,1.0,84.2,62.7,83.6,64.0,19,4.9,No,Postgraduate,High,No,Good,51.98,Pass
STU00828,Claudia Jordan,22,Male,7.0,80.7,40.2,97.4,66.3,11,4.4,Yes,Graduate,Low,Yes,Average,69.95,Pass
STU00829,Derrick Clayton,20,Female,5.2,62.7,82.2,87.2,98.5,28,7.0,Yes,Graduate,Low,Yes,Good,81.05,Pass
STU00830,Kenneth Knight,20,Female,1.5,77.3,65.5,36.3,59.3,20,9.1,No,High School,Middle,No,Poor,49.49,Fail
STU00831,Mr. Michael Williams,18,Male,6.9,55.0,35.9,48.4,91.2,24,4.8,Yes,Diploma,High,No,Good,56.71,Pass
STU00832,Richard Stevens,19,Female,5.2,67.8,81.3,46.4,74.7,21,5.4,No,High School,High,No,Average,63.21,Pass
STU00833,Scott Alexander,15,Male,5.9,93.7,38.2,90.7,71.6,16,4.8,No,Graduate,Middle,No,Good,61.92,Pass
STU00834,Tyler Harris,17,Male,5.8,87.9,36.9,65.4,87.0,6,9.6,Yes,Diploma,Low,Yes,Excellent,68.49,Pass
STU00835,Bonnie Santos,22,Male,4.4,97.5,64.8,57.6,89.4,3,7.0,Yes,High School,Middle,No,Good,66.18,Pass
STU00836,Timothy Hill,20,Male,6.9,91.6,56.2,53.3,64.4,26,7.4,No,Graduate,Low,No,Poor,49.0,Fail
STU00837,Danielle Watson,16,Male,2.3,89.7,61.6,53.4,37.5,4,5.4,Yes,Diploma,Middle,Yes,Average,50.6,Pass
STU00838,Carol Sanders,17,Male,1.8,73.0,50.0,32.5,52.6,13,7.3,Yes,High School,Low,No,Excellent,47.17,Fail
STU00839,Michael Young,15,Male,4.6,67.8,59.1,97.6,56.4,3,5.5,Yes,High School,Middle,Yes,Good,60.93,Pass
STU00840,Michele Smith,15,Male,6.2,60.3,76.1,31.5,59.3,9,8.7,Yes,High School,Low,Yes,Average,50.12,Pass
STU00841,Casey Perez,17,Female,3.0,78.2,43.3,81.9,33.7,0,9.1,Yes,Diploma,High,No,Good,54.56,Pass
STU00842,Alexandra Dominguez,20,Male,3.1,86.1,50.7,93.4,38.9,27,5.1,Yes,High School,Low,Yes,Average,52.98,Pass
STU00843,Virginia Henderson,18,Female,4.2,54.1,42.7,96.1,98.4,5,6.3,Yes,High School,Low,No,Good,67.19,Pass
STU00844,Benjamin Reyes,17,Female,2.5,85.1,72.8,99.2,48.6,21,8.0,Yes,Diploma,Middle,No,Excellent,65.55,Pass
STU00845,Ashley Edwards,18,Male,0.9,55.7,30.3,100.0,86.2,13,8.7,Yes,Graduate,Low,No,Poor,47.42,Fail
STU00846,Breanna Ayala,17,Female,1.6,64.2,54.4,82.9,67.8,24,4.5,No,Graduate,High,Yes,Poor,53.7,Pass
STU00847,Brandi Haney,20,Female,0.6,55.1,56.7,95.3,74.6,3,8.8,No,Graduate,Middle,No,Excellent,46.8,Fail
STU00848,Joseph Smith,18,Female,1.3,93.8,80.9,41.8,65.9,9,6.9,No,Diploma,Low,No,Good,55.98,Pass
STU00849,Jessica Bowen,17,Male,5.2,97.3,67.7,67.8,33.5,21,4.4,No,High School,Middle,No,Poor,62.36,Pass
STU00850,Brittany Jenkins,16,Male,1.5,91.8,40.1,51.1,47.4,12,6.2,No,High School,High,Yes,Poor,53.35,Pass
STU00851,Shannon Miller,20,Male,2.4,74.4,56.5,99.1,33.9,10,4.9,Yes,Postgraduate,Low,Yes,Excellent,53.38,Pass
STU00852,Paul Lawrence,22,Female,0.9,91.8,63.3,66.9,69.3,24,5.0,No,Postgraduate,Middle,No,Excellent,54.39,Pass
STU00853,Victor Edwards,22,Female,2.0,65.9,68.6,44.7,38.1,4,9.8,No,High School,Low,No,Excellent,44.54,Fail
STU00854,Donald Miller,22,Male,1.5,57.3,75.3,75.0,84.8,20,9.6,Yes,High School,Low,Yes,Poor,65.66,Pass
STU00855,Lindsay Lawson,22,Male,5.7,57.8,45.8,89.0,44.7,5,4.4,No,Graduate,Low,No,Poor,51.48,Pass
STU00856,Melissa Abbott,16,Female,7.4,82.5,35.9,96.3,48.1,25,6.0,No,Diploma,Middle,No,Excellent,70.78,Pass
STU00857,Elizabeth Holmes,19,Female,3.5,52.6,62.3,38.6,58.1,25,6.1,Yes,High School,Middle,Yes,Excellent,50.65,Pass
STU00858,Nicole Phillips,22,Female,1.7,68.3,54.3,40.6,85.9,27,8.2,No,Postgraduate,Middle,Yes,Poor,56.98,Pass
STU00859,Steven Blevins,17,Female,1.9,68.3,36.9,74.0,38.5,28,9.9,Yes,Postgraduate,Middle,Yes,Good,43.04,Fail
STU00860,Brian Porter MD,21,Female,4.8,95.6,66.0,42.2,56.5,24,9.1,Yes,Postgraduate,High,No,Excellent,67.25,Pass
STU00861,Vanessa Hatfield,17,Male,5.3,82.5,86.3,92.6,94.4,12,4.6,No,Postgraduate,High,No,Good,86.29,Pass
STU00862,Bonnie Valencia,19,Female,6.2,80.3,40.8,85.8,80.4,1,4.5,Yes,High School,Low,No,Good,70.45,Pass
STU00863,Holly Vega,15,Female,4.0,58.7,51.9,31.3,58.0,12,7.3,Yes,Postgraduate,Middle,No,Excellent,56.34,Pass
STU00864,Tiffany Townsend,20,Male,6.8,60.8,37.8,89.6,41.0,21,9.8,Yes,Diploma,Low,No,Poor,62.68,Pass
